date,Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Voltage(V)
2016-08-14 02:00:00,4.26353073120117,0.361764073371887,1.58754942525263E-09,4.39999341964722,1.6367255449295,0,4.40000724792481
2016-08-14 03:00:00,4.28801441192627,0.470434546470642,1.58754942525263E-09,4.40002202987671,1.69674837589264,0,4.40001010894775
2016-08-14 04:00:00,4.31283283233643,0.579076170921326,1.58754942525263E-09,4.40006685256958,1.75400710105896,0,4.40004920959473
2016-08-14 05:00:00,4.33988857269287,0.687728643417358,1.58754942525263E-09,4.40006685256958,1.80867505073547,0,4.39999294281006
2016-08-14 06:00:00,4.36988258361816,0.796429693698883,1.58754942525263E-09,4.39999341964722,1.86092531681061,0,4.39994335174561
2016-08-14 07:00:00,4.39996528625488,0.905071198940277,1.58754942525263E-09,4.40001535415649,1.91087794303894,0,4.40004920959473
2016-08-14 08:00:00,4.40000629425049,1.00843620300293,1.58754942525263E-09,4.39999628067017,1.95863556861877,0,4.40001392364502
2016-08-14 09:00:00,4.39999675750732,1.10366940498352,1.58754942525263E-09,4.40000867843628,2.00429677963257,0,4.39999866485596
2016-08-14 10:00:00,4.39997863769531,1.19190359115601,1.58754942525263E-09,4.40001916885376,2.04788899421692,0,4.40004539489746
2016-08-14 11:00:00,4.39997577667236,1.27399158477783,1.58754942525263E-09,4.4000039100647,2.0894763469696,0,4.39993572235107
2016-08-14 12:00:00,4.39994239807129,1.35089206695557,1.58754942525263E-09,4.40008211135864,2.1290876865387,0,4.40000915527344
2016-08-14 13:00:00,4.40003776550293,1.42328727245331,1.58754942525263E-09,4.40000200271606,2.16680979728699,0,4.40001773834229
2016-08-14 14:00:00,4.39999866485596,1.4917608499527,1.58754942525263E-09,4.39995527267456,2.20268535614014,0,4.40001773834229
2016-08-14 15:00:00,4.40001773834229,1.55674934387207,1.58754942525263E-09,4.40000772476196,2.2367901802063,0,4.39996528625488
2016-08-14 16:00:00,4.40002059936523,1.61863279342651,1.58754942525263E-09,4.40001058578491,2.26919531822205,0,4.40001487731934
2016-08-14 17:00:00,4.39992237091064,1.67772090435028,1.58754942525263E-09,4.39997148513794,2.29995560646057,0,4.40010070800781
2016-08-14 18:00:00,4.39996528625488,1.73418867588043,1.58754942525263E-09,4.40004110336304,2.32912015914917,0,4.40006065368652
2016-08-14 19:00:00,4.40004253387451,1.78822922706604,1.58754942525263E-09,4.39999723434448,2.35676193237305,0,4.4000129699707
2016-08-14 20:00:00,4.39999961853027,1.83996212482452,1.58754942525263E-09,4.39999532699585,2.38293814659119,0,4.39999580383301
2016-08-14 21:00:00,4.40001010894775,1.88950145244598,1.58754942525263E-09,4.39998865127564,2.40772390365601,0,4.40001964569092
2016-08-14 22:00:00,4.40000438690186,1.93696439266205,1.58754942525263E-09,4.40000200271606,2.43119311332703,0,4.40005016326904
2016-08-14 23:00:00,4.39994239807129,1.98243260383606,1.58754942525263E-09,4.40001916885376,2.44997262954712,0,4.39998531341553
2016-08-15 00:00:00,4.39999294281006,2.02589082717895,1.58754942525263E-09,4.27789926528931,2.44997763633728,0,4.40000820159912
2016-08-15 01:00:00,4.40000343322754,2.06741094589233,1.58754942525263E-09,4.26572847366333,2.44997763633728,0,4.39998722076416
2016-08-15 02:00:00,4.4000244140625,2.10712194442749,1.58754942525263E-09,4.26234674453735,2.44997763633728,0,4.26825904846191
2016-08-15 03:00:00,4.40001773834229,2.14507675170898,1.58754942525263E-09,3.89771127700806,2.44997763633728,0.076062232255936,4.25574207305908
2016-08-15 04:00:00,4.40005302429199,2.1813383102417,1.58754942525263E-09,3.8513617515564,2.44997763633728,0.152121424674988,4.25246143341064
2016-08-15 05:00:00,4.39997863769531,2.21595120429993,1.58754942525263E-09,3.81323003768921,2.44997763633728,0.228189080953598,3.85380268096924
2016-08-15 06:00:00,4.40002632141113,2.24858260154724,1.58754942525263E-09,3.77777051925659,2.44997763633728,0.304260492324829,3.80889320373535
2016-08-15 07:00:00,4.39998149871826,2.28021192550659,1.58754942525263E-09,3.74363565444946,2.44997763633728,0.380332171916962,3.77175140380859
2016-08-15 08:00:00,4.40003681182861,2.31018209457397,1.58754942525263E-09,3.71071767807007,2.44997763633728,0.456396877765656,3.73677635192871
2016-08-15 09:00:00,4.39999866485596,2.33871173858643,1.58754942525263E-09,3.67913770675659,2.44997763633728,0.532466650009155,3.70300006866455
2016-08-15 10:00:00,4.40005207061768,2.36583971977234,1.58754942525263E-09,3.64920377731323,2.44997763633728,0.608533143997192,3.67035865783691
2016-08-15 11:00:00,4.40010070800781,2.39163184165955,1.58754942525263E-09,3.6216082572937,2.44997763633728,0.684603869915009,3.63895988464355
2016-08-15 12:00:00,4.40000343322754,2.41612243652344,1.58754942525263E-09,3.59608602523804,2.44997763633728,0.760664045810699,3.60970783233643
2016-08-15 13:00:00,4.40001583099365,2.43936061859131,1.58754942525263E-09,3.57219171524048,2.44997763633728,0.836732029914856,3.58258152008057
2016-08-15 14:00:00,4.39993381500244,2.45661091804504,1.58754942525263E-09,3.54912519454956,2.44997763633728,0.912801623344421,3.5578031539917
2016-08-15 15:00:00,4.27690410614014,2.45661497116089,1.58754942525263E-09,3.52728319168091,2.44997763633728,0.988866746425629,3.53448581695557
2016-08-15 16:00:00,4.26420307159424,2.45661497116089,1.58754942525263E-09,3.50667428970337,2.44997763633728,1.06493961811066,3.51251411437988
2016-08-15 17:00:00,4.26096057891846,2.45661497116089,1.58754942525263E-09,3.48706388473511,2.44997763633728,1.14101266860962,3.49143505096436
2016-08-15 18:00:00,3.89797210693359,2.45661497116089,0.076053500175476,3.46873712539673,2.44997763633728,1.21707916259766,3.47108554840088
2016-08-15 19:00:00,3.85170936584473,2.45661497116089,0.152112454175949,3.45121908187866,2.44997763633728,1.29314458370209,3.45177555084229
2016-08-15 20:00:00,3.81402969360352,2.45661497116089,0.228207424283028,3.43478059768677,2.44997763633728,1.36921226978302,3.43345260620117
2016-08-15 21:00:00,3.77843284606934,2.45661497116089,0.304281651973724,3.41871690750122,2.44997763633728,1.44528365135193,3.41585540771484
2016-08-15 22:00:00,3.74456691741943,2.45661497116089,0.380316317081451,3.40279340744019,2.44997763633728,1.52134823799133,3.39909744262695
2016-08-15 23:00:00,3.71170711517334,2.45661497116089,0.456418335437775,3.38684415817261,2.44997763633728,1.59741854667664,3.3827075958252
2016-08-16 00:00:00,3.67995452880859,2.45661497116089,0.532481551170349,3.37065553665161,2.44997763633728,1.67349016666412,3.36676216125488
2016-08-16 01:00:00,3.65006160736084,2.45661497116089,0.608551561832428,3.35391473770142,2.44997763633728,1.74955713748932,3.35038471221924
2016-08-16 02:00:00,3.62241649627686,2.45661497116089,0.684628784656525,3.3360915184021,2.44997763633728,1.82562637329102,3.33403968811035
2016-08-16 03:00:00,3.59696292877197,2.45661497116089,0.76066392660141,3.31644582748413,2.44997763633728,1.90170168876648,3.3167724609375
2016-08-16 04:00:00,3.57295417785645,2.45661497116089,0.836748719215393,3.29430818557739,2.44997763633728,1.97776484489441,3.29837322235107
2016-08-16 05:00:00,3.55011558532715,2.45661497116089,0.912811577320099,3.26875066757202,2.44997763633728,2.0538330078125,3.27736663818359
2016-08-16 06:00:00,3.52812671661377,2.45661497116089,0.988909482955933,3.23851251602173,2.44997763633728,2.12989854812622,3.25424098968506
2016-08-16 07:00:00,3.50747013092041,2.45661497116089,1.06497228145599,3.20186281204224,2.44997763633728,2.20597553253174,3.22720718383789
2016-08-16 08:00:00,3.48796081542969,2.45661497116089,1.14104247093201,3.15613698959351,2.44997763633728,2.28204250335693,3.19510936737061
2016-08-16 09:00:00,3.4688892364502,2.45661497116089,1.21710169315338,3.09681940078735,2.44997763633728,2.35811018943787,3.15667057037354
2016-08-16 10:00:00,3.45120811462402,2.45661497116089,1.29316449165344,3.01815366744995,2.44997763633728,2.43417882919312,3.11092090606689
2016-08-16 11:00:00,3.43407726287842,2.45661497116089,1.36904656887054,2.99997758865356,2.44997763633728,2.44862627983093,3.05163955688477
2016-08-16 12:00:00,3.41739749908447,2.45661497116089,1.44519817829132,3.62413644790649,2.44997763633728,2.44867086410522,2.99998092651367
2016-08-16 13:00:00,3.40136432647705,2.45661497116089,1.52116847038269,3.65444803237915,2.44997763633728,2.44867086410522,3.63472747802734
2016-08-16 14:00:00,3.38563251495361,2.45661497116089,1.59745097160339,3.66179609298706,2.44997763633728,2.44867086410522,3.66495227813721
2016-08-16 15:00:00,3.36977481842041,2.45661497116089,1.67346811294556,4.20004320144653,0.127438828349113,1.45912129601022E-10,3.67198753356934
2016-08-16 16:00:00,3.35310459136963,2.45661497116089,1.74958777427673,4.20000123977661,0.145452782511711,1.45912129601022E-10,4.19994640350342
2016-08-16 17:00:00,3.33504867553711,2.45661497116089,1.82567310333252,4.23275899887085,0.253872007131577,1.45912129601022E-10,4.25683879852295
2016-08-16 18:00:00,3.3153715133667,2.45661497116089,1.90173983573914,4.26152563095093,0.362534463405609,1.45912129601022E-10,4.28894805908203
2016-08-16 19:00:00,3.29329967498779,2.45661497116089,1.97780954837799,4.28510427474976,0.471193015575409,1.45912129601022E-10,4.31388473510742
2016-08-16 20:00:00,3.26804447174072,2.45661497116089,2.05387330055237,4.30881357192993,0.579860210418701,1.45912129601022E-10,4.33582496643066
2016-08-16 21:00:00,3.23800659179687,2.45661497116089,2.12994527816772,4.3346962928772,0.688533246517181,1.45912129601022E-10,4.35955905914307
2016-08-16 22:00:00,3.20203113555908,2.45661497116089,2.2060055732727,4.3633599281311,0.797196567058563,1.45912129601022E-10,4.38647365570068
2016-08-16 23:00:00,3.15734767913818,2.45661497116089,2.28205060958862,4.39412450790405,0.905866026878357,1.45912129601022E-10,4.39997577667236
2016-08-17 00:00:00,3.10123729705811,2.45661497116089,2.35815334320068,4.39996099472046,1.01138579845428,1.45912129601022E-10,4.40002155303955
2016-08-17 01:00:00,3.02658843994141,2.45661497116089,2.4341881275177,4.39997148513794,1.108766913414,1.45912129601022E-10,4.4000358581543
2016-08-17 02:00:00,2.99999904632568,2.45661497116089,2.45607042312622,4.39993810653687,1.19895732402802,1.45912129601022E-10,4.39996528625488
2016-08-17 03:00:00,3.62459087371826,2.45661497116089,2.456139087677,4.40002870559692,1.28290200233459,1.45912129601022E-10,4.39993476867676
2016-08-17 04:00:00,3.65539646148682,2.45661497116089,2.456139087677,4.40002012252808,1.36147832870483,1.45912129601022E-10,4.39995956420898
2016-08-17 05:00:00,3.66289043426514,2.45661497116089,2.456139087677,4.39997720718384,1.43541324138641,1.45912129601022E-10,4.39999198913574
2016-08-17 06:00:00,4.20000076293945,0.127634063363075,0,4.39992189407349,1.50527393817902,1.45912129601022E-10,4.40001010894775
2016-08-17 07:00:00,4.20001411437988,0.147219225764275,0,4.39994859695435,1.57160830497742,1.45912129601022E-10,4.39997673034668
2016-08-17 08:00:00,4.23357200622559,0.255660861730576,0,4.40001440048218,1.63473606109619,1.45912129601022E-10,4.40000629425049
2016-08-17 09:00:00,4.26308727264404,0.364288538694382,0,4.39998483657837,1.69495260715485,1.45912129601022E-10,4.40004920959473
2016-08-17 10:00:00,4.28757190704346,0.472973048686981,0,4.40000581741333,1.75242173671722,1.45912129601022E-10,4.40001106262207
2016-08-17 11:00:00,4.31215572357178,0.581620573997498,0,4.4000096321106,1.80729472637177,1.45912129601022E-10,4.39994525909424
2016-08-17 12:00:00,4.33945655822754,0.690305173397064,0,4.40003061294556,1.85973823070526,1.45912129601022E-10,4.3999719619751
2016-08-17 13:00:00,4.3696346282959,0.799021780490875,0,4.39997529983521,1.90981769561768,1.45912129601022E-10,4.40002059936523
2016-08-17 14:00:00,4.40004062652588,0.907614231109619,0,4.40000295639038,1.95762252807617,1.45912129601022E-10,4.40002536773682
2016-08-17 15:00:00,4.40001201629639,1.01092112064362,0,4.39997148513794,2.0032262802124,1.45912129601022E-10,4.40004348754883
2016-08-17 16:00:00,4.40001010894775,1.10589730739594,0,4.40003442764282,2.04670548439026,1.45912129601022E-10,4.40001010894775
2016-08-17 17:00:00,4.40003204345703,1.19365155696869,0,4.40003252029419,2.08811664581299,1.45912129601022E-10,4.39995098114014
2016-08-17 18:00:00,4.39993190765381,1.27528202533722,0,4.39994668960571,2.1275463104248,1.45912129601022E-10,4.39993762969971
2016-08-17 19:00:00,4.40001201629639,1.3517062664032,0,4.40001726150513,2.16505241394043,1.45912129601022E-10,4.39992523193359
2016-08-17 20:00:00,4.39999103546143,1.42366755008698,0,4.40002775192261,2.20075631141663,1.45912129601022E-10,4.40002155303955
2016-08-17 21:00:00,4.40014934539795,1.49177122116089,0,4.39999151229858,2.23470902442932,1.45912129601022E-10,4.40000438690186
2016-08-17 22:00:00,4.39998054504395,1.55640113353729,0,4.40000295639038,2.26695489883423,1.45912129601022E-10,4.39999675750732
2016-08-17 23:00:00,4.40001392364502,1.61799263954163,0,4.40001535415649,2.29756903648376,1.45912129601022E-10,4.40004920959473
2016-08-18 00:00:00,4.39999771118164,1.6766802072525,0,4.40001535415649,2.32660531997681,1.45912129601022E-10,4.39995670318604
2016-08-18 01:00:00,4.40001773834229,1.73282492160797,0,4.39997911453247,2.35412621498108,1.45912129601022E-10,4.39996814727783
2016-08-18 02:00:00,4.40001773834229,1.78654980659485,0,4.39998960494995,2.38021850585937,1.45912129601022E-10,4.39993762969971
2016-08-18 03:00:00,4.39996814727783,1.83803129196167,0,4.39999628067017,2.40494394302368,1.45912129601022E-10,4.39999103546143
2016-08-18 04:00:00,4.39991188049316,1.88740408420563,0,4.40006303787231,2.42837071418762,1.45912129601022E-10,4.40006160736084
2016-08-18 05:00:00,4.39996910095215,1.93475115299225,0,4.39995241165161,2.44795441627502,1.45912129601022E-10,4.40000629425049
2016-08-18 06:00:00,4.40001201629639,1.98015010356903,0,4.27765321731567,2.4479546546936,1.45912129601022E-10,4.40003967285156
2016-08-18 07:00:00,4.40005874633789,2.02363467216492,0,4.26546430587769,2.4479546546936,1.45912129601022E-10,4.39995288848877
2016-08-18 08:00:00,4.40002632141113,2.06522750854492,0,4.26230573654175,2.4479546546936,1.45912129601022E-10,4.26832294464111
2016-08-18 09:00:00,4.40000820159912,2.10501670837402,0,3.89793252944946,2.4479546546936,0.076063424348831,4.25586223602295
2016-08-18 10:00:00,4.39996910095215,2.14305853843689,0,3.85188627243042,2.4479546546936,0.152128607034683,4.25255584716797
2016-08-18 11:00:00,4.39993476867676,2.17941331863403,0,3.81391286849976,2.4479546546936,0.228194162249565,3.85469245910645
2016-08-18 12:00:00,4.39996337890625,2.21412587165833,0,3.77834367752075,2.4479546546936,0.304261833429337,3.81016731262207
2016-08-18 13:00:00,4.40002059936523,2.24726486206055,0,3.74446058273315,2.4479546546936,0.380334168672562,3.77338790893555
2016-08-18 14:00:00,4.39997482299805,2.27889060974121,0,3.7117133140564,2.4479546546936,0.456405997276306,3.73870658874512
2016-08-18 15:00:00,4.40004825592041,2.30894494056702,0,3.68013715744019,2.4479546546936,0.532470881938934,3.70519828796387
2016-08-18 16:00:00,4.39999294281006,2.33766031265259,0,3.65030717849731,2.4479546546936,0.608541071414948,3.67257118225098
2016-08-18 17:00:00,4.39996242523193,2.36494517326355,0,3.6230731010437,2.4479546546936,0.684615254402161,3.64139652252197
2016-08-18 18:00:00,4.39999675750732,2.39090132713318,0,3.59773874282837,2.4479546546936,0.760676860809326,3.61192893981934
2016-08-18 19:00:00,4.40001678466797,2.41554236412048,0,3.57407808303833,2.4479546546936,0.836747467517853,3.58455181121826
2016-08-18 20:00:00,4.39998435974121,2.43895411491394,0,3.55122137069702,2.4479546546936,0.912820160388947,3.55933380126953
2016-08-18 21:00:00,4.39997291564941,2.45943999290466,0,3.5296778678894,2.4479546546936,0.988891839981079,3.53575325012207
2016-08-18 22:00:00,4.27765464782715,2.45944428443909,0,3.5087742805481,2.4479546546936,1.06495535373688,3.51320171356201
2016-08-18 23:00:00,4.26509666442871,2.45944428443909,0,3.4888596534729,2.4479546546936,1.14102709293365,3.49167537689209
2016-08-19 00:00:00,4.26176452636719,2.45944428443909,0,3.47008848190308,2.4479546546936,1.21709430217743,3.47128677368164
2016-08-19 01:00:00,3.89974212646484,2.45944428443909,0.076059505343437,3.45206308364868,2.4479546546936,1.29316508769989,3.45191383361816
2016-08-19 02:00:00,3.85343837738037,2.45944428443909,0.152106165885925,3.43537378311157,2.4479546546936,1.36922872066498,3.433424949646
2016-08-19 03:00:00,3.81523704528809,2.45944428443909,0.228190377354622,3.4187445640564,2.4479546546936,1.44529497623444,3.41606140136719
2016-08-19 04:00:00,3.77957344055176,2.45944428443909,0.304242491722107,3.40279150009155,2.4479546546936,1.52136754989624,3.39928150177002
2016-08-19 05:00:00,3.74550342559814,2.45944428443909,0.380340397357941,3.38683652877808,2.4479546546936,1.59743893146515,3.38301372528076
2016-08-19 06:00:00,3.71260166168213,2.45944428443909,0.456400871276856,3.3708119392395,2.4479546546936,1.67350769042969,3.36729526519775
2016-08-19 07:00:00,3.68107604980469,2.45944428443909,0.532477200031281,3.35423040390015,2.4479546546936,1.74957776069641,3.35143184661865
2016-08-19 08:00:00,3.65126514434814,2.45944428443909,0.608537197113037,3.33627271652222,2.4479546546936,1.82565128803253,3.33509540557861
2016-08-19 09:00:00,3.62352275848389,2.45944428443909,0.6845942735672,3.3167576789856,2.4479546546936,1.90171360969543,3.31792163848877
2016-08-19 10:00:00,3.59810066223145,2.45944428443909,0.760695934295654,3.29482221603394,2.4479546546936,1.97779083251953,3.29939270019531
2016-08-19 11:00:00,3.57421398162842,2.45944428443909,0.836763620376587,3.26951456069946,2.4479546546936,2.05386137962341,3.27879619598389
2016-08-19 12:00:00,3.55143737792969,2.45944428443909,0.912826836109161,3.23956727981567,2.4479546546936,2.12992668151855,3.25589466094971
2016-08-19 13:00:00,3.52982711791992,2.45944428443909,0.98889571428299,3.20274782180786,2.4479546546936,2.20599031448364,3.2283239364624
2016-08-19 14:00:00,3.50916290283203,2.45944428443909,1.06495523452759,3.15735483169556,2.4479546546936,2.28206086158752,3.19625568389893
2016-08-19 15:00:00,3.48931503295898,2.45944428443909,1.14101815223694,3.09881734848022,2.4479546546936,2.35813593864441,3.15813446044922
2016-08-19 16:00:00,3.47060012817383,2.45944428443909,1.21710205078125,3.0197548866272,2.4479546546936,2.4342041015625,3.11194610595703
2016-08-19 17:00:00,3.45275020599365,2.45944428443909,1.29315161705017,2.99998903274536,2.4479546546936,2.44981741905212,3.05276107788086
2016-08-19 18:00:00,3.43527603149414,2.45944428443909,1.36858475208282,3.6228814125061,2.4479546546936,2.44986033439636,2.99999713897705
2016-08-19 19:00:00,3.41858863830566,2.45944428443909,1.44399893283844,3.65326929092407,2.4479546546936,2.44986033439636,3.63407897949219
2016-08-19 20:00:00,3.40239715576172,2.45944428443909,1.52011919021606,3.66071462631226,2.4479546546936,2.44986033439636,3.66440582275391
2016-08-19 21:00:00,3.38692569732666,2.45944428443909,1.59614598751068,4.20002603530884,0.127415135502815,6.02276895023124E-09,3.67134666442871
2016-08-19 22:00:00,3.37114810943604,2.45944428443909,1.67225956916809,4.20005655288696,0.144882380962372,6.02276895023124E-09,4.20001602172852
2016-08-19 23:00:00,3.35495376586914,2.45944428443909,1.74832248687744,4.23264169692993,0.253305405378342,6.02276895023124E-09,4.25603199005127
2016-08-20 00:00:00,3.33741092681885,2.45944428443909,1.82437789440155,4.26114130020142,0.361963093280792,6.02276895023124E-09,4.28735542297363
2016-08-20 01:00:00,3.31807231903076,2.45944428443909,1.90045964717865,4.28450155258179,0.470625191926956,6.02276895023124E-09,4.31215000152588
2016-08-20 02:00:00,3.2969388961792,2.45944428443909,1.97654581069946,4.30797147750855,0.579293668270111,6.02276895023124E-09,4.33385467529297
2016-08-20 03:00:00,3.2723331451416,2.45944428443909,2.05260801315308,4.33358144760132,0.68795508146286,6.02276895023124E-09,4.35757732391357
2016-08-20 04:00:00,3.24313831329346,2.45944428443909,2.12864422798157,4.36140012741089,0.796625733375549,6.02276895023124E-09,4.38467597961426
2016-08-20 05:00:00,3.20744228363037,2.45944428443909,2.20474600791931,4.39143037796021,0.90529477596283,6.02276895023124E-09,4.40003871917725
2016-08-20 06:00:00,3.16407108306885,2.45944428443909,2.28017163276672,4.40001726150513,1.0114141702652,6.02276895023124E-09,4.40003299713135
2016-08-20 07:00:00,3.10837173461914,2.45944428443909,2.35625505447388,4.39999055862427,1.10946094989777,6.02276895023124E-09,4.40001773834229
2016-08-20 08:00:00,3.03392791748047,2.45944428443909,2.43232536315918,4.4000449180603,1.20022642612457,6.02276895023124E-09,4.39999866485596
2016-08-20 09:00:00,3.00000095367432,2.45944428443909,2.4600977897644,4.40010023117065,1.28467273712158,6.02276895023124E-09,4.4000186920166
2016-08-20 10:00:00,3.62283706665039,2.45944428443909,2.46010041236877,4.39993333816528,1.363649725914,6.02276895023124E-09,4.40002918243408
2016-08-20 11:00:00,3.6536865234375,2.45944428443909,2.46010041236877,4.40006303787231,1.4378148317337,6.02276895023124E-09,4.39996910095215
2016-08-20 12:00:00,3.66139888763428,2.45944428443909,2.46010041236877,4.40000581741333,1.5077428817749,6.02276895023124E-09,4.40001583099365
2016-08-20 13:00:00,4.19996738433838,0.127586156129837,0,4.39996671676636,1.5739027261734,6.02276895023124E-09,4.40003299713135
2016-08-20 14:00:00,4.20008563995361,0.145352110266686,0,4.40004110336304,1.63678252696991,6.02276895023124E-09,4.39989757537842
2016-08-20 15:00:00,4.23382091522217,0.253800094127655,0,4.40003156661987,1.69671273231506,6.02276895023124E-09,4.39998054504395
2016-08-20 16:00:00,4.26380062103272,0.36244922876358,0,4.40004205703735,1.75389182567596,6.02276895023124E-09,4.40001678466797
2016-08-20 17:00:00,4.28855895996094,0.471127718687058,0,4.39997434616089,1.80850374698639,6.02276895023124E-09,4.40004634857178
2016-08-20 18:00:00,4.31341648101807,0.579777240753174,0,4.40004968643189,1.86068248748779,6.02276895023124E-09,4.39998722076416
2016-08-20 19:00:00,4.34043788909912,0.688445687294006,0,4.40007638931274,1.91057109832764,6.02276895023124E-09,4.40001487731934
2016-08-20 20:00:00,4.37015438079834,0.797118782997131,0,4.39998579025269,1.95824873447418,6.02276895023124E-09,4.40000438690186
2016-08-20 21:00:00,4.39999771118164,0.905773937702179,0,4.39994478225708,2.00379848480225,6.02276895023124E-09,4.4000301361084
2016-08-20 22:00:00,4.39996528625488,1.00900268554688,0,4.39996004104614,2.04727220535278,6.02276895023124E-09,4.39998531341553
2016-08-20 23:00:00,4.39998340606689,1.10410034656525,0,4.39997720718384,2.08875298500061,6.02276895023124E-09,4.39534378051758
2016-08-21 00:00:00,4.40004539489746,1.1920166015625,0,4.39995241165161,2.12827372550964,6.02276895023124E-09,4.13512325286865
2016-08-21 01:00:00,4.39999103546143,1.27385318279266,0,4.39999437332153,2.16588401794434,6.02276895023124E-09,4.10804843902588
2016-08-21 02:00:00,4.39992141723633,1.35044646263123,0,4.40000867843628,2.20163559913635,6.02276895023124E-09,4.10130882263184
2016-08-21 03:00:00,4.40001201629639,1.42250514030457,0,4.39999723434448,2.23559832572937,6.02276895023124E-09,3.73311996459961
2016-08-21 04:00:00,4.40005493164063,1.49748551845551,0,4.40000677108765,2.27174282073975,6.02276895023124E-09,3.6833610534668
2016-08-21 05:00:00,4.40003871917725,1.56864559650421,0,4.39998483657837,2.30478978157043,6.02276895023124E-09,3.64308261871338
2016-08-21 06:00:00,4.39999771118164,1.63240098953247,0,4.39998579025269,2.3345410823822,6.02276895023124E-09,3.60770511627197
2016-08-21 07:00:00,4.39997863769531,1.69145143032074,0,4.40001630783081,2.3620822429657,6.02276895023124E-09,3.57707500457764
2016-08-21 08:00:00,4.39996814727783,1.74718129634857,0,4.4000449180603,2.38788414001465,6.02276895023124E-09,3.55020046234131
2016-08-21 09:00:00,4.39995288848877,1.80026602745056,0,4.40003156661987,2.41222548484802,6.02276895023124E-09,3.5264835357666
2016-08-21 10:00:00,4.40003395080566,1.8511233329773,0,4.39997434616089,2.43527889251709,6.02276895023124E-09,3.50518798828125
2016-08-21 11:00:00,4.4000415802002,1.89994668960571,0,4.39999914169312,2.44866991043091,6.02276895023124E-09,3.48582458496094
2016-08-21 12:00:00,4.4000358581543,1.94685053825378,0,4.27725839614868,2.44867062568665,6.02276895023124E-09,3.46730518341064
2016-08-21 13:00:00,4.40003204345703,1.99190068244934,0,4.26508760452271,2.44867062568665,6.02276895023124E-09,3.44974231719971
2016-08-21 14:00:00,4.40004825592041,2.03509759902954,0,4.26179456710815,2.44867062568665,6.02276895023124E-09,3.4321985244751
2016-08-21 15:00:00,4.40010452270508,2.07655024528503,0,3.89927530288696,2.44867062568665,0.076060548424721,3.41469573974609
2016-08-21 16:00:00,4.39994812011719,2.11624789237976,0,3.85367727279663,2.44867062568665,0.15213306248188,3.39675426483154
2016-08-21 17:00:00,4.39997577667236,2.15417766571045,0,3.81567525863647,2.44867062568665,0.228205382823944,3.37818622589111
2016-08-21 18:00:00,4.39998531341553,2.19038677215576,0,3.78039026260376,2.44867062568665,0.304275393486023,3.3603343963623
2016-08-21 19:00:00,4.40004444122314,2.22491121292114,0,3.74605798721313,2.44867062568665,0.380343586206436,3.34239673614502
2016-08-21 20:00:00,4.39998722076416,2.25780439376831,0,3.71295595169067,2.44867062568665,0.456413686275482,3.32387256622314
2016-08-21 21:00:00,4.39999771118164,2.28905439376831,0,3.68097734451294,2.44867062568665,0.532485604286194,3.30398559570312
2016-08-21 22:00:00,4.3999490737915,2.31881904602051,0,3.65043687820435,2.44867062568665,0.608548581600189,3.28164005279541
2016-08-21 23:00:00,4.39998054504395,2.34712696075439,0,3.62250566482544,2.44867062568665,0.684625208377838,3.25650978088379
2016-08-22 00:00:00,4.4000186920166,2.3740439414978,0,3.59714269638062,2.44867062568665,0.760691702365875,3.22696781158447
2016-08-22 01:00:00,4.39999675750732,2.39961314201355,0,3.57332372665405,2.44867062568665,0.836754739284515,3.19141960144043
2016-08-22 02:00:00,4.39998722076416,2.42388677597046,0,3.55034780502319,2.44867062568665,0.912834346294403,3.14697074890137
2016-08-22 03:00:00,4.40005588531494,2.44692373275757,0,3.52841234207153,2.44867062568665,0.988897442817688,3.08986473083496
2016-08-22 04:00:00,4.39998435974121,2.46032929420471,0,3.50787496566772,2.44867062568665,1.06497442722321,3.01347255706787
2016-08-22 05:00:00,4.27716541290283,2.4603316783905,0,3.48824071884155,2.44867062568665,1.14103627204895,2.99996757507324
2016-08-22 06:00:00,4.26436519622803,2.4603316783905,0,3.46948575973511,2.44867062568665,1.21710908412933,3.62573719024658
2016-08-22 07:00:00,4.26104259490967,2.4603316783905,0,3.45162153244019,2.44867062568665,1.29317700862885,3.65559673309326
2016-08-22 08:00:00,3.89868450164795,2.4603316783905,0.076044648885727,3.43455934524536,2.44867062568665,1.36925053596497,3.66273880004883
2016-08-22 09:00:00,3.85239505767822,2.4603316783905,0.152115851640701,3.41840600967407,2.44867062568665,1.44532084465027,4.19999694824219
2016-08-22 10:00:00,3.81422710418701,2.4603316783905,0.228136301040649,3.40217065811157,2.44867062568665,1.52138590812683,4.24472427368164
2016-08-22 11:00:00,3.77825927734375,2.4603316783905,0.304199516773224,3.38603258132935,2.44867062568665,1.59745824337006,4.27582836151123
2016-08-22 12:00:00,3.74440288543701,2.4603316783905,0.380346924066544,3.37011957168579,2.44867062568665,1.67352986335754,4.30172061920166
2016-08-22 13:00:00,3.71191215515137,2.4603316783905,0.456392377614975,3.35376310348511,2.44867062568665,1.74960136413574,4.32528972625732
2016-08-22 14:00:00,3.6802225112915,2.4603316783905,0.532487213611603,3.33594369888306,2.44867062568665,1.82566606998444,4.35044765472412
2016-08-22 15:00:00,3.65050601959229,2.4603316783905,0.608556389808655,3.3166241645813,2.44867062568665,1.90173590183258,4.37819290161133
